user,age,goal,city,date,steps,calories,workout_type,source
Clémence Collin,21,weight_loss,Langlois,2026-06-04,4743.0,348.3086743162232,Strength,app_mobile
Clémence Collin,21,weight_loss,Langlois,2026-06-05,7537.0,,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-07,2061.0,236.46886019582595,Yoga,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-08,7100.0,535.5705308977828,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-09,1961.0,64.80143273684557,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-10,3245.0,200.79463642199522,Yoga,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-11,654.0,55.461267749548576,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-12,9454.0,451.9383785418209,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-13,572.0,76.48429521237698,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-14,,519.035634343492,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-15,13280.0,518.6629410930643,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-16,8237.0,637.4188293572164,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-17,6886.0,431.5140946003514,Strength,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-18,2644.0,51.0597545892704,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-19,,507.5054051507031,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-20,4871.0,377.89791848635167,Strength,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-21,3155.0,224.93264332153655,Yoga,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-22,2008.0,76.2557107125113,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-23,6525.0,539.9999208594211,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-24,,502.75032213822817,Strength,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-25,4413.0,228.21129113634308,Yoga,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-26,2497.0,82.18025889187233,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-27,7706.0,568.1840372399045,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-28,4541.0,171.22347383069553,,app_mobile
Diane-Aimée Étienne,200,endurance,Breton,2026-05-29,5132.0,,Strength,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-30,1987.0,,Rest,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-05-31,8529.0,,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-06-01,8576.0,446.8171055336177,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-06-02,9217.0,514.858291725262,Running,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-06-03,7697.0,,HIIT,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-06-04,3087.0,178.2002082667485,Yoga,app_mobile
Diane-Aimée Étienne,43,endurance,Breton,2026-06-05,4273.0,357.42427304793813,Strength,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-07,1879.0,69.78057100120205,Rest,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-08,13038.0,420.4868061832483,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-09,2367.0,182.85165768809406,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-10,8084.0,391.92348988381104,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-11,8465.0,614.1270930245292,HIIT,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-12,6969.0,543.3201914978026,HIIT,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-13,2998.0,65.21805882917998,Rest,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-14,7923.0,520.3611376991836,HIIT,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-15,2348.0,208.82246200190792,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-16,5785.0,,Strength,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-17,3836.0,269.9459363574185,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-18,9632.0,374.5145595778623,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-19,12853.0,423.0526682531464,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-20,6262.0,467.2966383936094,HIIT,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-21,4924.0,361.0777916000178,Strength,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-22,3942.0,236.7383154214458,Yoga,app_mobile
Théodore Roger,-3,endurance,Saint Adrienne-les-Bains,2026-05-23,5326.0,363.89795360765316,Strength,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-24,1798.0,101.80858544849335,Rest,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-25,4118.0,126.36492211713465,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-26,2789.0,72.73415808802929,Rest,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-27,,457.3641052945067,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-28,2918.0,184.81755102745936,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-29,2388.0,82.1310876458124,YOGA ,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-05-30,4944.0,242.95821617368148,Yoga,app_mobile
Théodore Roger,-3,endurance,Saint Adrienne-les-Bains,2026-05-31,2881.0,209.40044658659022,Yoga,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-06-01,8073.0,446.285485503268,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-06-02,8671.0,452.1222560659885,HIIT,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-06-03,2695.0,71.28756721183159,Rest,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-06-04,8874.0,412.404673861677,Running,app_mobile
Théodore Roger,33,endurance,Saint Adrienne-les-Bains,2026-06-05,9819.0,422.83295458874943,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-07,,441.592554131457,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-08,61368.0,481.18229719518547,HIIT,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-09,10657.0,,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-10,3279.0,,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-11,10516.0,406.50844048994924,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-12,,475.5529309086713,HIIT,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-13,1758.0,72.45401913643289,Rest,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-14,3136.0,192.33214189187487,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-15,4667.0,270.30251246859825,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-16,9567.0,519.1744044069505,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-17,10766.0,441.06844321150845,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-18,1213.0,94.59791826175125,Rest,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-19,9906.0,296.7649012412211,HIIT,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-20,,410.42452431070126,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-21,2182.0,221.34174861241127,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-22,2369.0,210.50950288878545,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-23,13040.0,428.6840962016907,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-24,,,Strength,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-25,4487.0,217.38114461579704,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-26,13717.0,385.0110072245548,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-27,9382.0,428.53530755536985,HIIT,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-28,10247.0,419.1984315705054,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-29,2855.0,244.23829689954803,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-30,2665.0,92.52422025419703,Rest,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-05-31,3560.0,188.56878233557234,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-06-01,,508.02701662246596,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-06-02,13595.0,468.4602664313771,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-06-03,3305.0,206.7397680920041,Yoga,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-06-04,8857.0,552.6905730821752,Running,app_mobile
Célina Berger,54,strength,Besnard-sur-Mer,2026-06-05,2332.0,75.25941024611187,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-07,2877.0,232.25361265450306,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-08,2608.0,65.59927489472516,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-09,9199.0,393.1046122270627,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-10,,195.70449131262822,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-11,,525.0219228961195,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-12,944.0,,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-13,4325.0,183.2749105629562,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-14,4437.0,216.00878589655105,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-15,9928.0,423.96601521197425,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-16,11176.0,366.0321842683831,Running,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-17,8475.0,652.6232237683148,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-18,2344.0,206.59928655338666,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-19,6270.0,498.6113870888521,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-20,2554.0,,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-21,5400.0,350.29222569862,Strength,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-22,8531.0,457.55762367999176,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-23,6948.0,434.4591682115302,Strength,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-24,,586.8099772254883,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-25,4731.0,324.5538859183966,Strength,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-26,5186.0,320.6532175554073,Strength,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-27,,248.17574776713565,,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-28,7102.0,467.504224305737,HIIT,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-29,11236.0,399.80263468070876,Running,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-30,12806.0,460.54435194320985,,app_mobile
Maggie Pages,41,endurance,Rey,2026-05-31,,,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-06-01,925.0,72.95718728847326,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-06-02,4783.0,228.43637514058244,Yoga,app_mobile
Maggie Pages,41,endurance,Rey,2026-06-03,4043.0,316.50757777596175,Strength,app_mobile
Maggie Pages,41,endurance,Rey,2026-06-04,2635.0,23.623246344525192,Rest,app_mobile
Maggie Pages,41,endurance,Rey,2026-06-05,6761.0,417.76971066154215,Strength,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-07,2424.0,185.27878634563655,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-08,2898.0,215.2324175426406,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-09,6079.0,555.6676614935869,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-10,,437.3971177272007,Running,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-11,9084.0,392.4583719897205,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-12,4485.0,248.24911175128022,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-13,2378.0,168.21251150856511,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-14,5702.0,462.9393272192501,Strength,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-15,8119.0,514.739247962138,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-16,8052.0,337.4712363588867,Running,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-17,6358.0,293.2714697574036,Strength,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-18,5057.0,337.11895351708523,Strength,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-19,1217.0,125.98588501195177,Rest,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-20,2687.0,217.35300831126148,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-21,5870.0,313.6549016289411,Strength,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-22,3246.0,247.52971116505108,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-23,13489.0,491.8431191702333,Running,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-24,8310.0,579.3901131387712,Running,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-25,1317.0,65.15310381489499,Rest,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-26,8825.0,501.64981819864846,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-27,3277.0,120.49503309933021,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-28,,106.06130925936554,Rest,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-29,7436.0,515.4604819046912,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-30,4166.0,229.5845116650769,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-05-31,2616.0,194.187394098788,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-06-01,11327.0,444.5429964949144,Running,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-06-02,3973.0,209.5229663684976,Yoga,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-06-03,2291.0,88.94927602544524,Rest,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-06-04,9313.0,398.4883417613922,HIIT,app_mobile
Victoire Roux de Gallet,38,endurance,Sainte Audrey,2026-06-05,3747.0,129.80136805554156,Yoga,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-07,6044.0,237.63195362851656,Strength,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-08,6575.0,444.6061546103091,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-09,6094.0,501.3470757017763,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-10,61853.0,451.69834298160447,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-11,2262.0,79.67915814760818,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-12,2168.0,174.6886763294401,Yoga,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-13,1524.0,37.24140057582194,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-14,6052.0,,Strength,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-15,5034.0,319.8814367689639,Strength,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-16,9077.0,410.2698660869779,Running,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-17,12861.0,552.665564572409,Running,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-18,12280.0,491.5762884431743,Running,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-19,11497.0,532.3586688635191,Running,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-20,6746.0,331.56837477809546,Strength,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-21,2545.0,92.46892343287023,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-22,3153.0,137.9681890357307,Yoga,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-23,1867.0,88.11965209850747,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-24,2715.0,177.49853780204697,Yoga,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-25,,75.46494157094389,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-26,,133.8067921515505,Yoga,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-27,855.0,57.67499878213478,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-28,6371.0,517.3835165349776,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-29,9401.0,509.5434818356185,Running,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-30,,573.5309441459491,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-05-31,8933.0,473.74253279623935,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-06-01,1521.0,107.05984779985423,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-06-02,4293.0,196.0426804615522,,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-06-03,8304.0,567.1278185806985,HIIT,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-06-04,2458.0,91.56871553925322,Rest,app_mobile
Michelle-Constance Riou,40,endurance,Didier,2026-06-05,10093.0,483.16247320654094,,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-07,6035.0,559.8037269942904,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-08,5467.0,415.2628928858052,Strength,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-09,8232.0,463.6486083590952,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-10,7073.0,545.940455677859,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-11,8067.0,471.4913347409111,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-12,3005.0,142.97781501521277,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-13,,558.9223061909541,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-14,2713.0,167.044172765827,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-15,2744.0,112.41845757511896,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-16,11866.0,522.3955799071549,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-17,9104.0,586.2105710029517,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-18,1698.0,109.05140769426964,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-19,2265.0,28.2669257598654,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-20,9947.0,492.5473808390273,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-21,,187.98089475528698,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-22,8382.0,400.9155296173176,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-23,9266.0,533.3783909262798,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-24,,,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-25,4621.0,226.23969320413204,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-26,3754.0,214.5348351383128,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-27,6360.0,362.13519127447876,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-28,6849.0,552.9189427142941,HIIT,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-29,1094.0,98.18329175937048,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-30,8994.0,498.14389243403946,Running,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-05-31,1279.0,106.67633652120645,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-06-01,651.0,83.4759983332812,Rest,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-06-02,4356.0,,Yoga,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-06-03,,316.83628200977955,Strength,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-06-04,,50.51640003162381, hiit,app_mobile
Dorothée-Simone Barbier,43,weight_loss,Sainte Thérèse,2026-06-05,5826.0,340.4567192071852,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-07,,86.53192104892868,Rest,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-08,,375.0421164568724,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-09,8987.0,467.24961972642933,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-10,4006.0,184.390600728823,Yoga,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-11,4142.0,366.75842207674555,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-12,8638.0,319.63324575187085,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-13,3846.0,268.2014791471187,Yoga,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-14,2267.0,67.7106122986731,Rest,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-15,6051.0,606.9361770779533,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-16,,435.95148236278544,Running,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-17,12140.0,466.12353910234765,Running,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-18,4842.0,224.50595910300638,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-19,13790.0,363.3940633811073,Running,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-20,1735.0,64.98468630732371,Rest,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-21,4829.0,353.8933511206253,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-22,8923.0,381.92044800470075,Running,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-23,4151.0,228.78578686940955,Yoga,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-24,8156.0,453.2440477299457,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-25,6170.0,399.16160890975533,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-26,,104.52123540630465,Rest,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-27,11059.0,472.42435473688255,Running,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-28,8708.0,540.3932595466653,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-29,5954.0,375.9818476822046,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-30,4446.0,113.8164628287758,Yoga,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-05-31,6760.0,599.6375059843323,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-06-01,9514.0,602.5181117636025,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-06-02,5813.0,356.5594878091104,Strength,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-06-03,6886.0,371.9061878852533,HIIT,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-06-04,4592.0,303.0456302125682,Yoga,app_mobile
Émile Gimenez,52,weight_loss,Roy-sur-Mer,2026-06-05,8874.0,567.4930436268731,HIIT,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-07,13702.0,401.1956922156178,,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-08,3465.0,198.51250027771115,Yoga,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-09,2935.0,106.81370570153854,Rest,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-10,4838.0,245.60179775520504,Yoga,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-11,7193.0,553.2057665679393,HIIT,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-12,929.0,63.167850085893285,Rest,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-13,,,Strength,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-14,6830.0,343.74458630674565,Strength,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-15,4406.0,249.46164101567925,,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-16,11561.0,424.32243870585523,,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-17,,440.42561012228697,Running,app_mobile
Eugène Jacob,43,endurance,Sainte Monique-sur-Mer,2026-05-18,7517.0,501.85678209190337,HIIT,app_mobile
